AGE_ADJUSTED_CI_LOWER|AGE_ADJUSTED_CI_UPPER|AGE_ADJUSTED_RATE|COUNT|ICCC_GROUP|POPULATION|AGE|RACE|SEX|YEAR|CRUDE_CI_LOWER|CRUDE_CI_UPPER|CRUDE_RATE
4.7|5.8|5.2|321|IX(a) Rhabdomyosarcomas|61169649|0-14|All Races|Male and Female|2011|||
0.8|1.4|1.1|65|IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams|61169649|0-14|All Races|Male and Female|2011|||
~|~|~|~|IX(c) Kaposi sarcoma|61169649|0-14|All Races|Male and Female|2011|||
3.3|4.3|3.7|228|IX(d) Other specified soft tissue sarcomas|61169649|0-14|All Races|Male and Female|2011|||
0.8|1.4|1.1|66|IX(e) Unspecified soft tissue sarcomas|61169649|0-14|All Races|Male and Female|2011|||
~|~|~|~|Not classified by ICCC|61169649|0-14|All Races|Male and Female|2011|||
3.7|4.7|4.2|261|V Retinoblastoma|61169649|0-14|All Races|Male and Female|2011|||
8.3|9.8|9.0|557|VI Renal tumors|61169649|0-14|All Races|Male and Female|2011|||
7.9|9.4|8.6|534|VI(a) Nephroblastoma and other nonepithelial renal tumors|61169649|0-14|All Races|Male and Female|2011|||
0.2|0.5|0.4|22|VI(b) Renal carcinomas|61169649|0-14|All Races|Male and Female|2011|||
~|~|~|~|VI(c) Unspecified malignant renal tumors|61169649|0-14|All Races|Male and Female|2011|||
2.7|3.6|3.2|196|VII Hepatic tumors|61169649|0-14|All Races|Male and Female|2011|||
2.3|3.1|2.7|167|VII(a) Hepatoblastoma|61169649|0-14|All Races|Male and Female|2011|||
0.3|0.6|0.4|25|VII(b) Hepatic carcinomas|61169649|0-14|All Races|Male and Female|2011|||
~|~|~|~|VII(c) Unspecified malignant hepatic tumors|61169649|0-14|All Races|Male and Female|2011|||
6.8|8.2|7.4|453|VIII Malignant bone tumors|61169649|0-14|All Races|Male and Female|2011|||
3.6|4.7|4.1|250|VIII(a) Osteosarcomas|61169649|0-14|All Races|Male and Female|2011|||
~|~|~|~|VIII(b) Chondrosarcomas|61169649|0-14|All Races|Male and Female|2011|||
2.4|3.3|2.8|173|VIII(c) Ewing tumor and related sarcomas of bone|61169649|0-14|All Races|Male and Female|2011|||
~|~|~|~|VIII(d) Other specified malignant bone tumors|61169649|0-14|All Races|Male and Female|2011|||
~|~|~|~|VIII(e) Unspecified malignant bone tumors|61169649|0-14|All Races|Male and Female|2011|||
4.6|5.7|5.1|313|X Germ cell, trophoblastic tumors & neoplasms of gonads|61169649|0-14|All Races|Male and Female|2011|||
1.2|1.9|1.5|94|X(a) Intracranial & intraspinal germ cell tumors|61169649|0-14|All Races|Male and Female|2011|||
0.9|1.5|1.2|74|X(b) Malignant extracranial & extragonadal germ cell tumors|61169649|0-14|All Races|Male and Female|2011|||
1.8|2.6|2.2|132|X(c) Malignant gonadal germ cell tumors|61169649|0-14|All Races|Male and Female|2011|||
~|~|~|~|X(d) Gonadal carcinomas|61169649|0-14|All Races|Male and Female|2011|||
~|~|~|~|X(e) Other and unspecified malignant gonadal tumors|61169649|0-14|All Races|Male and Female|2011|||
7.0|8.4|7.7|470|XI Other malignant epithelial neoplasms and malignant melanomas|61169649|0-14|All Races|Male and Female|2011|||
~|~|~|~|XI(a) Adrenocortical carcinomas|61169649|0-14|All Races|Male and Female|2011|||
2.9|3.8|3.3|202|XI(b) Thyroid carcinomas|61169649|0-14|All Races|Male and Female|2011|||
0.2|0.5|0.3|19|XI(c) Nasopharyngeal carcinomas|61169649|0-14|All Races|Male and Female|2011|||
1.7|2.5|2.1|126|XI(d) Malignant melanomas|61169649|0-14|All Races|Male and Female|2011|||
~|~|~|~|XI(e) Skin carcinomas|61169649|0-14|All Races|Male and Female|2011|||
1.4|2.1|1.7|106|XI(f) Other and unspecified carcinomas|61169649|0-14|All Races|Male and Female|2011|||
0.5|0.9|0.6|39|XII Other and unspecified malignant neoplasms|61169649|0-14|All Races|Male and Female|2011|||
0.2|0.4|0.3|17|XII(a) Other specified malignant tumors|61169649|0-14|All Races|Male and Female|2011|||
0.2|0.5|0.4|22|XII(b) Other unspecified malignant tumors|61169649|0-14|All Races|Male and Female|2011|||
166.1|172.6|169.3|10379|All ICCC Groups Combined|61114199|0-14|All Races|Male and Female|2012|||
50.6|54.3|52.4|3220|I Leukemias, myeloproliferative & myelodysplastic diseases|61114199|0-14|All Races|Male and Female|2012|||
38.6|41.8|40.2|2470|I(a) Lymphoid leukemias|61114199|0-14|All Races|Male and Female|2012|||
6.5|7.9|7.2|441|I(b) Acute myeloid leukemias|61114199|0-14|All Races|Male and Female|2012|||
1.4|2.0|1.7|103|I(c) Chronic myeloproliferative diseases|61114199|0-14|All Races|Male and Female|2012|||
1.4|2.0|1.7|102|I(d) Myelodysplastic syndrome and other myeloproliferative diseases|61114199|0-14|All Races|Male and Female|2012|||
1.4|2.1|1.7|104|I(e) Unspecified and other specified leukemias|61114199|0-14|All Races|Male and Female|2012|||
20.5|22.9|21.7|1323|II Lymphomas and reticuloendothelial neoplasms|61114199|0-14|All Races|Male and Female|2012|||
5.2|6.4|5.8|350|II(a) Hodgkin lymphomas|61114199|0-14|All Races|Male and Female|2012|||
6.8|8.1|7.4|453|II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)|61114199|0-14|All Races|Male and Female|2012|||
2.0|2.8|2.3|143|II(c) Burkitt lymphoma|61114199|0-14|All Races|Male and Female|2012|||
5.2|6.4|5.8|353|II(d) Miscellaneous lymphoreticular neoplasms|61114199|0-14|All Races|Male and Female|2012|||
0.3|0.6|0.4|24|II(e) Unspecified lymphomas|61114199|0-14|All Races|Male and Female|2012|||
33.7|36.7|35.2|2157|III CNS and misc intracranial and intraspinal neoplasms|61114199|0-14|All Races|Male and Female|2012|||
2.5|3.4|3.0|182|III(a) Ependymomas and choroid plexus tumor|61114199|0-14|All Races|Male and Female|2012|||
17.5|19.7|18.6|1138|III(b) Astrocytomas|61114199|0-14|All Races|Male and Female|2012|||
6.5|7.8|7.1|438|III(c) Intracranial and intraspinal embryonal tumors|61114199|0-14|All Races|Male and Female|2012|||
4.7|5.8|5.2|319|III(d) Other gliomas|61114199|0-14|All Races|Male and Female|2012|||
0.4|0.8|0.6|35|III(e) Other specified intracranial & intraspinal neoplasms|61114199|0-14|All Races|Male and Female|2012|||
0.5|1.0|0.7|45|III(f) Unspecified intracranial and intraspinal neoplasms|61114199|0-14|All Races|Male and Female|2012|||
10.6|12.4|11.5|707|IV Neuroblastoma and other peripheral nervous cell tumors|61114199|0-14|All Races|Male and Female|2012|||
10.4|12.1|11.2|692|IV(a) Neuroblastoma and ganglioneuroblastoma|61114199|0-14|All Races|Male and Female|2012|||
~|~|~|~|IV(b) Other peripheral nervous cell tumors|61114199|0-14|All Races|Male and Female|2012|||
10.2|11.9|11.1|676|IX Soft tissue and other extraosseous sarcomas|61114199|0-14|All Races|Male and Female|2012|||
4.5|5.6|5.0|309|IX(a) Rhabdomyosarcomas|61114199|0-14|All Races|Male and Female|2012|||
0.9|1.5|1.2|71|IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams|61114199|0-14|All Races|Male and Female|2012|||
~|~|~|~|IX(c) Kaposi sarcoma|61114199|0-14|All Races|Male and Female|2012|||
3.1|4.1|3.6|218|IX(d) Other specified soft tissue sarcomas|61114199|0-14|All Races|Male and Female|2012|||
1.0|1.5|1.2|75|IX(e) Unspecified soft tissue sarcomas|61114199|0-14|All Races|Male and Female|2012|||
~|~|~|~|Not classified by ICCC|61114199|0-14|All Races|Male and Female|2012|||
3.9|5.0|4.4|273|V Retinoblastoma|61114199|0-14|All Races|Male and Female|2012|||
7.9|9.4|8.6|530|VI Renal tumors|61114199|0-14|All Races|Male and Female|2012|||
7.5|8.9|8.2|505|VI(a) Nephroblastoma and other nonepithelial renal tumors|61114199|0-14|All Races|Male and Female|2012|||
0.2|0.5|0.3|20|VI(b) Renal carcinomas|61114199|0-14|All Races|Male and Female|2012|||
~|~|~|~|VI(c) Unspecified malignant renal tumors|61114199|0-14|All Races|Male and Female|2012|||
2.9|3.8|3.3|205|VII Hepatic tumors|61114199|0-14|All Races|Male and Female|2012|||
2.4|3.3|2.8|175|VII(a) Hepatoblastoma|61114199|0-14|All Races|Male and Female|2012|||
0.3|0.7|0.5|28|VII(b) Hepatic carcinomas|61114199|0-14|All Races|Male and Female|2012|||
~|~|~|~|VII(c) Unspecified malignant hepatic tumors|61114199|0-14|All Races|Male and Female|2012|||
6.6|8.0|7.3|442|VIII Malignant bone tumors|61114199|0-14|All Races|Male and Female|2012|||
3.9|5.0|4.4|267|VIII(a) Osteosarcomas|61114199|0-14|All Races|Male and Female|2012|||
~|~|~|~|VIII(b) Chondrosarcomas|61114199|0-14|All Races|Male and Female|2012|||
1.9|2.6|2.2|136|VIII(c) Ewing tumor and related sarcomas of bone|61114199|0-14|All Races|Male and Female|2012|||
0.2|0.5|0.3|19|VIII(d) Other specified malignant bone tumors|61114199|0-14|All Races|Male and Female|2012|||
~|~|~|~|VIII(e) Unspecified malignant bone tumors|61114199|0-14|All Races|Male and Female|2012|||
4.6|5.8|5.2|315|X Germ cell, trophoblastic tumors & neoplasms of gonads|61114199|0-14|All Races|Male and Female|2012|||
1.1|1.7|1.4|84|X(a) Intracranial & intraspinal germ cell tumors|61114199|0-14|All Races|Male and Female|2012|||
1.2|1.9|1.5|93|X(b) Malignant extracranial & extragonadal germ cell tumors|61114199|0-14|All Races|Male and Female|2012|||
1.7|2.4|2.0|124|X(c) Malignant gonadal germ cell tumors|61114199|0-14|All Races|Male and Female|2012|||
~|~|~|~|X(d) Gonadal carcinomas|61114199|0-14|All Races|Male and Female|2012|||
~|~|~|~|X(e) Other and unspecified malignant gonadal tumors|61114199|0-14|All Races|Male and Female|2012|||
7.0|8.4|7.7|467|XI Other malignant epithelial neoplasms and malignant melanomas|61114199|0-14|All Races|Male and Female|2012|||
~|~|~|~|XI(a) Adrenocortical carcinomas|61114199|0-14|All Races|Male and Female|2012|||
2.8|3.7|3.3|198|XI(b) Thyroid carcinomas|61114199|0-14|All Races|Male and Female|2012|||
~|~|~|~|XI(c) Nasopharyngeal carcinomas|61114199|0-14|All Races|Male and Female|2012|||
1.6|2.3|2.0|119|XI(d) Malignant melanomas|61114199|0-14|All Races|Male and Female|2012|||
~|~|~|~|XI(e) Skin carcinomas|61114199|0-14|All Races|Male and Female|2012|||
1.6|2.3|2.0|119|XI(f) Other and unspecified carcinomas|61114199|0-14|All Races|Male and Female|2012|||
0.6|1.1|0.8|51|XII Other and unspecified malignant neoplasms|61114199|0-14|All Races|Male and Female|2012|||
0.3|0.6|0.4|25|XII(a) Other specified malignant tumors|61114199|0-14|All Races|Male and Female|2012|||
0.3|0.6|0.4|26|XII(b) Other unspecified malignant tumors|61114199|0-14|All Races|Male and Female|2012|||
171.9|174.8|173.3|53024|All ICCC Groups Combined|305217663|0-14|All Races|Male and Female|2012-2016|||
51.9|53.5|52.7|16151|I Leukemias, myeloproliferative & myelodysplastic diseases|305217663|0-14|All Races|Male and Female|2012-2016|||
39.0|40.4|39.7|12168|I(a) Lymphoid leukemias|305217663|0-14|All Races|Male and Female|2012-2016|||
7.4|8.1|7.7|2369|I(b) Acute myeloid leukemias|305217663|0-14|All Races|Male and Female|2012-2016|||
1.6|1.9|1.7|532|I(c) Chronic myeloproliferative diseases|305217663|0-14|All Races|Male and Female|2012-2016|||
1.4|1.7|1.5|471|I(d) Myelodysplastic syndrome and other myeloproliferative diseases|305217663|0-14|All Races|Male and Female|2012-2016|||
1.8|2.2|2.0|611|I(e) Unspecified and other specified leukemias|305217663|0-14|All Races|Male and Female|2012-2016|||
21.8|22.9|22.4|6820|II Lymphomas and reticuloendothelial neoplasms|305217663|0-14|All Races|Male and Female|2012-2016|||
5.4|6.0|5.7|1732|II(a) Hodgkin lymphomas|305217663|0-14|All Races|Male and Female|2012-2016|||
7.5|8.1|7.8|2371|II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)|305217663|0-14|All Races|Male and Female|2012-2016|||
2.3|2.6|2.5|752|II(c) Burkitt lymphoma|305217663|0-14|All Races|Male and Female|2012-2016|||
5.9|6.4|6.1|1880|II(d) Miscellaneous lymphoreticular neoplasms|305217663|0-14|All Races|Male and Female|2012-2016|||
0.2|0.3|0.3|85|II(e) Unspecified lymphomas|305217663|0-14|All Races|Male and Female|2012-2016|||
34.7|36.1|35.4|10823|III CNS and misc intracranial and intraspinal neoplasms|305217663|0-14|All Races|Male and Female|2012-2016|||
2.8|3.2|3.0|928|III(a) Ependymomas and choroid plexus tumor|305217663|0-14|All Races|Male and Female|2012-2016|||
17.7|18.6|18.1|5539|III(b) Astrocytomas|305217663|0-14|All Races|Male and Female|2012-2016|||
6.8|7.4|7.1|2163|III(c) Intracranial and intraspinal embryonal tumors|305217663|0-14|All Races|Male and Female|2012-2016|||
5.6|6.2|5.9|1798|III(d) Other gliomas|305217663|0-14|All Races|Male and Female|2012-2016|||
0.6|0.8|0.7|219|III(e) Other specified intracranial & intraspinal neoplasms|305217663|0-14|All Races|Male and Female|2012-2016|||
0.5|0.7|0.6|176|III(f) Unspecified intracranial and intraspinal neoplasms|305217663|0-14|All Races|Male and Female|2012-2016|||
11.4|12.2|11.8|3632|IV Neuroblastoma and other peripheral nervous cell tumors|305217663|0-14|All Races|Male and Female|2012-2016|||
11.2|12.0|11.6|3567|IV(a) Neuroblastoma and ganglioneuroblastoma|305217663|0-14|All Races|Male and Female|2012-2016|||
0.2|0.3|0.2|65|IV(b) Other peripheral nervous cell tumors|305217663|0-14|All Races|Male and Female|2012-2016|||
10.8|11.5|11.1|3400|IX Soft tissue and other extraosseous sarcomas|305217663|0-14|All Races|Male and Female|2012-2016|||
4.9|5.5|5.2|1592|IX(a) Rhabdomyosarcomas|305217663|0-14|All Races|Male and Female|2012-2016|||
1.0|1.2|1.1|343|IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams|305217663|0-14|All Races|Male and Female|2012-2016|||
~|~|~|~|IX(c) Kaposi sarcoma|305217663|0-14|All Races|Male and Female|2012-2016|||
3.5|3.9|3.7|1120|IX(d) Other specified soft tissue sarcomas|305217663|0-14|All Races|Male and Female|2012-2016|||
1.0|1.2|1.1|338|IX(e) Unspecified soft tissue sarcomas|305217663|0-14|All Races|Male and Female|2012-2016|||
0.2|0.3|0.3|78|Not classified by ICCC|305217663|0-14|All Races|Male and Female|2012-2016|||
4.2|4.7|4.4|1368|V Retinoblastoma|305217663|0-14|All Races|Male and Female|2012-2016|||
8.7|9.4|9.0|2772|VI Renal tumors|305217663|0-14|All Races|Male and Female|2012-2016|||
8.2|8.9|8.6|2633|VI(a) Nephroblastoma and other nonepithelial renal tumors|305217663|0-14|All Races|Male and Female|2012-2016|||
0.3|0.5|0.4|125|VI(b) Renal carcinomas|305217663|0-14|All Races|Male and Female|2012-2016|||
~|~|~|~|VI(c) Unspecified malignant renal tumors|305217663|0-14|All Races|Male and Female|2012-2016|||
2.9|3.3|3.1|960|VII Hepatic tumors|305217663|0-14|All Races|Male and Female|2012-2016|||
2.5|2.9|2.7|834|VII(a) Hepatoblastoma|305217663|0-14|All Races|Male and Female|2012-2016|||
0.3|0.5|0.4|120|VII(b) Hepatic carcinomas|305217663|0-14|All Races|Male and Female|2012-2016|||
~|~|~|~|VII(c) Unspecified malignant hepatic tumors|305217663|0-14|All Races|Male and Female|2012-2016|||
7.3|7.9|7.6|2318|VIII Malignant bone tumors|305217663|0-14|All Races|Male and Female|2012-2016|||
4.0|4.4|4.2|1271|VIII(a) Osteosarcomas|305217663|0-14|All Races|Male and Female|2012-2016|||
0.2|0.3|0.2|61|VIII(b) Chondrosarcomas|305217663|0-14|All Races|Male and Female|2012-2016|||
2.5|2.9|2.7|813|VIII(c) Ewing tumor and related sarcomas of bone|305217663|0-14|All Races|Male and Female|2012-2016|||
0.4|0.5|0.4|133|VIII(d) Other specified malignant bone tumors|305217663|0-14|All Races|Male and Female|2012-2016|||
0.1|0.2|0.1|40|VIII(e) Unspecified malignant bone tumors|305217663|0-14|All Races|Male and Female|2012-2016|||
5.3|5.9|5.6|1706|X Germ cell, trophoblastic tumors & neoplasms of gonads|305217663|0-14|All Races|Male and Female|2012-2016|||
1.5|1.7|1.6|485|X(a) Intracranial & intraspinal germ cell tumors|305217663|0-14|All Races|Male and Female|2012-2016|||
1.3|1.6|1.4|439|X(b) Malignant extracranial & extragonadal germ cell tumors|305217663|0-14|All Races|Male and Female|2012-2016|||
2.1|2.4|2.3|693|X(c) Malignant gonadal germ cell tumors|305217663|0-14|All Races|Male and Female|2012-2016|||
0.1|0.1|0.1|29|X(d) Gonadal carcinomas|305217663|0-14|All Races|Male and Female|2012-2016|||
0.2|0.3|0.2|60|X(e) Other and unspecified malignant gonadal tumors|305217663|0-14|All Races|Male and Female|2012-2016|||
8.8|9.5|9.1|2769|XI Other malignant epithelial neoplasms and malignant melanomas|305217663|0-14|All Races|Male and Female|2012-2016|||
0.1|0.2|0.2|54|XI(a) Adrenocortical carcinomas|305217663|0-14|All Races|Male and Female|2012-2016|||
3.3|3.7|3.5|1071|XI(b) Thyroid carcinomas|305217663|0-14|All Races|Male and Female|2012-2016|||
0.2|0.3|0.2|69|XI(c) Nasopharyngeal carcinomas|305217663|0-14|All Races|Male and Female|2012-2016|||
1.9|2.3|2.1|637|XI(d) Malignant melanomas|305217663|0-14|All Races|Male and Female|2012-2016|||
~|~|~|~|XI(e) Skin carcinomas|305217663|0-14|All Races|Male and Female|2012-2016|||
2.9|3.2|3.0|925|XI(f) Other and unspecified carcinomas|305217663|0-14|All Races|Male and Female|2012-2016|||
0.6|0.8|0.7|227|XII Other and unspecified malignant neoplasms|305217663|0-14|All Races|Male and Female|2012-2016|||
0.4|0.5|0.4|136|XII(a) Other specified malignant tumors|305217663|0-14|All Races|Male and Female|2012-2016|||
0.2|0.4|0.3|91|XII(b) Other unspecified malignant tumors|305217663|0-14|All Races|Male and Female|2012-2016|||
168.5|175.1|171.8|10506|All ICCC Groups Combined|61069460|0-14|All Races|Male and Female|2013|||
49.3|52.9|51.1|3131|I Leukemias, myeloproliferative & myelodysplastic diseases|61069460|0-14|All Races|Male and Female|2013|||
36.4|39.5|37.9|2325|I(a) Lymphoid leukemias|61069460|0-14|All Races|Male and Female|2013|||
7.2|8.6|7.8|480|I(b) Acute myeloid leukemias|61069460|0-14|All Races|Male and Female|2013|||
1.4|2.0|1.7|102|I(c) Chronic myeloproliferative diseases|61069460|0-14|All Races|Male and Female|2013|||
1.2|1.8|1.5|92|I(d) Myelodysplastic syndrome and other myeloproliferative diseases|61069460|0-14|All Races|Male and Female|2013|||
1.8|2.6|2.2|132|I(e) Unspecified and other specified leukemias|61069460|0-14|All Races|Male and Female|2013|||
20.5|22.9|21.7|1324|II Lymphomas and reticuloendothelial neoplasms|61069460|0-14|All Races|Male and Female|2013|||
4.9|6.1|5.5|336|II(a) Hodgkin lymphomas|61069460|0-14|All Races|Male and Female|2013|||
6.7|8.0|7.3|447|II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)|61069460|0-14|All Races|Male and Female|2013|||
1.9|2.7|2.3|140|II(c) Burkitt lymphoma|61069460|0-14|All Races|Male and Female|2013|||
5.7|7.0|6.3|387|II(d) Miscellaneous lymphoreticular neoplasms|61069460|0-14|All Races|Male and Female|2013|||
~|~|~|~|II(e) Unspecified lymphomas|61069460|0-14|All Races|Male and Female|2013|||
35.0|38.1|36.5|2234|III CNS and misc intracranial and intraspinal neoplasms|61069460|0-14|All Races|Male and Female|2013|||
2.7|3.6|3.1|190|III(a) Ependymomas and choroid plexus tumor|61069460|0-14|All Races|Male and Female|2013|||
18.1|20.3|19.2|1172|III(b) Astrocytomas|61069460|0-14|All Races|Male and Female|2013|||
6.3|7.6|6.9|422|III(c) Intracranial and intraspinal embryonal tumors|61069460|0-14|All Races|Male and Female|2013|||
5.6|6.8|6.2|376|III(d) Other gliomas|61069460|0-14|All Races|Male and Female|2013|||
0.5|1.0|0.7|44|III(e) Other specified intracranial & intraspinal neoplasms|61069460|0-14|All Races|Male and Female|2013|||
0.3|0.7|0.5|30|III(f) Unspecified intracranial and intraspinal neoplasms|61069460|0-14|All Races|Male and Female|2013|||
11.3|13.1|12.2|746|IV Neuroblastoma and other peripheral nervous cell tumors|61069460|0-14|All Races|Male and Female|2013|||
11.0|12.7|11.9|728|IV(a) Neuroblastoma and ganglioneuroblastoma|61069460|0-14|All Races|Male and Female|2013|||
0.2|0.5|0.3|18|IV(b) Other peripheral nervous cell tumors|61069460|0-14|All Races|Male and Female|2013|||
10.4|12.1|11.2|683|IX Soft tissue and other extraosseous sarcomas|61069460|0-14|All Races|Male and Female|2013|||
